rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
6,Juice WRLD,Lucid Dreams,9,6,5,2018-06-23
7,Ella Mai,Boo'd Up,6,6,11,2018-06-23
8,"Zedd, Maren Morris & Grey",The Middle,10,5,20,2018-06-23
9,Ariana Grande,No Tears Left To Cry,13,3,8,2018-06-23
10,Bebe Rexha & Florida Georgia Line,Meant To Be,12,2,34,2018-06-23
11,Lil Baby & Drake,Yes Indeed,15,6,5,2018-06-23
12,Childish Gambino,This Is America,7,1,6,2018-06-23
13,Marshmello & Anne-Marie,Friends,14,11,18,2018-06-23
14,Migos Featuring Drake,Walk It Talk It,17,10,20,2018-06-23
15,Bazzi,Mine,23,11,21,2018-06-23
16,Shawn Mendes,In My Blood,20,11,13,2018-06-23
17,Ed Sheeran,Perfect,21,1,42,2018-06-23
18,BlocBoy JB Featuring Drake,Look Alive,19,5,18,2018-06-23
19,Camila Cabello,Never Be The Same,18,6,26,2018-06-23
20,Post Malone,Better Now,34,7,7,2018-06-23
21,Imagine Dragons,Whatever It Takes,22,12,20,2018-06-23
22,Selena Gomez,Back To You,31,22,5,2018-06-23
23,Cardi B,Be Careful,25,11,11,2018-06-23
24,Post Malone Featuring 21 Savage,Rockstar,29,1,39,2018-06-23
25,Taylor Swift,Delicate,37,25,14,2018-06-23
26,Kane Brown,Heaven,30,15,25,2018-06-23
27,Camila Cabello Featuring Young Thug,Havana,33,1,44,2018-06-23
28,Drake,I'm Upset,32,19,3,2018-06-23
29,Maroon 5,Wait,26,24,22,2018-06-23
30,Calvin Harris & Dua Lipa,One Kiss,38,30,10,2018-06-23
31,Kanye West,All Mine,11,11,2,2018-06-23
32,Dan + Shay,Tequila,41,32,14,2018-06-23
33,Rich The Kid,Plug Walk,35,13,18,2018-06-23
34,Khalid & Normani,Love Lies,42,34,17,2018-06-23
35,Dua Lipa,New Rules,40,6,46,2018-06-23
36,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,43,36,8,2018-06-23
37,Lil Dicky Featuring Chris Brown,Freaky Friday,39,8,13,2018-06-23
38,Tyga Featuring Offset,Taste,59,38,3,2018-06-23
39,KIDS SEE GHOSTS,Reborn,-,39,1,2018-06-23
40,Kanye West,Yikes,8,8,2,2018-06-23
41,Juice WRLD,All Girls Are The Same,49,41,5,2018-06-23
42,KIDS SEE GHOSTS Featuring Louis Prima,4th Dimension,-,42,1,2018-06-23
43,Nicki Minaj,Chun-Li,46,10,10,2018-06-23
44,The Weeknd & Kendrick Lamar,Pray For Me,44,7,19,2018-06-23
45,Luke Combs,One Number Away,45,34,13,2018-06-23
46,Lauv,I Like Me Better,53,46,18,2018-06-23
47,KIDS SEE GHOSTS,Feel The Love,-,47,1,2018-06-23
48,Kenny Chesney,Get Along,56,48,10,2018-06-23
49,Morgan Wallen Featuring Florida Georgia Line,Up Down,58,49,12,2018-06-23
50,6ix9ine Featuring DJ SPINKING,TATI,47,46,3,2018-06-23
51,Dua Lipa,IDGAF,54,49,22,2018-06-23
52,XXXTENTACION,Sad!,51,7,15,2018-06-23
53,Dierks Bentley,"Woman, Amen",69,53,10,2018-06-23
54,The Weeknd,Call Out My Name,52,4,11,2018-06-23
55,Charlie Puth Featuring Kehlani,Done For Me,61,53,6,2018-06-23
56,Foster The People,Sit Next To Me,64,56,13,2018-06-23
57,Florida Georgia Line,Simple,55,55,2,2018-06-23
58,Nicky Jam x J Balvin,X,57,41,15,2018-06-23
59,Post Malone Featuring Nicki Minaj,Ball For Me,63,16,7,2018-06-23
60,Kanye West Featuring PARTYNEXTDOOR,Ghost Town,16,16,2,2018-06-23
61,Jason Aldean,You Make It Easy,62,28,20,2018-06-23
62,KIDS SEE GHOSTS,"Freeee (Ghost Town, Pt. 2)",-,62,1,2018-06-23
63,Brett Young,Mercy,74,63,6,2018-06-23
64,Daddy Yankee,Dura,65,43,19,2018-06-23
65,J. Cole,KOD,60,10,8,2018-06-23
66,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,71,66,8,2018-06-23
67,KIDS SEE GHOSTS,Fire,-,67,1,2018-06-23
68,Lil Pump,Esskeetit,66,24,9,2018-06-23
69,KIDS SEE GHOSTS,Cudi Montage,-,69,1,2018-06-23
70,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),70,45,3,2018-06-23
71,BTS,Fake Love,48,10,4,2018-06-23
72,Famous Dex,Japan,68,28,12,2018-06-23
73,KIDS SEE GHOSTS,KIDS SEE GHOSTS,-,73,1,2018-06-23
74,Halsey Featuring Big Sean & Stefflon Don,Alone,73,70,9,2018-06-23
75,Rae Sremmurd & Juicy J,Powerglide,67,28,15,2018-06-23
76,Blake Shelton,I Lived It,76,64,15,2018-06-23
77,YoungBoy Never Broke Again,Overdose,72,42,7,2018-06-23
78,Billie Eilish & Khalid,Lovely,79,78,3,2018-06-23
79,5 Seconds Of Summer,Youngblood,96,79,2,2018-06-23
80,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu Cosita,75,36,8,2018-06-23
81,"Khalid, Ty Dolla $ign & 6LACK",OTW,80,57,8,2018-06-23
82,Bad Wolves,Zombie,82,54,14,2018-06-23
83,Reik Featuring Ozuna & Wisin,Me Niego,-,77,2,2018-06-23
84,Kane Brown,Lose It,-,84,1,2018-06-23
85,Kanye West,Violent Crimes,27,27,2,2018-06-23
86,Jake Owen,I Was Jack (You Were Diane),86,86,3,2018-06-23
87,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,83,74,14,2018-06-23
88,Nicki Minaj Featuring Lil Wayne,Rich Sex,-,88,1,2018-06-23
89,Lil Baby Featuring Gunna & Lil Uzi Vert,Life Goes On,92,74,4,2018-06-23
90,Lil Skies Featuring Yung Pinch,I Know You,-,90,1,2018-06-23
91,Ozuna & Romeo Santos,El Farsante,97,49,20,2018-06-23
92,Kanye West Featuring PARTYNEXTDOOR,Wouldn't Leave,24,24,2,2018-06-23
93,Luke Combs,Beautiful Crazy,77,58,4,2018-06-23
94,Becky G + Natti Natasha,Sin Pijama,99,94,2,2018-06-23
95,Sugarland Featuring Taylor Swift,Babe,-,72,2,2018-06-23
96,Cardi B Featuring Migos,Drip,84,21,10,2018-06-23
97,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,91,66,3,2018-06-23
98,Jordan Davis,Singles You Up,95,50,19,2018-06-23
99,Chris Lane Featuring Tori Kelly,Take Back Home Girl,100,92,3,2018-06-23
100,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",Welcome To The Party,78,78,3,2018-06-23
1,XXXTENTACION,Sad!,52,1,16,2018-06-30
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,2,11,2018-06-30
3,Drake,Nice For What,1,1,11,2018-06-30
4,Juice WRLD,Lucid Dreams,6,4,6,2018-06-30
5,Maroon 5 Featuring Cardi B,Girls Like You,5,4,4,2018-06-30
6,Post Malone Featuring Ty Dolla $ign,Psycho,2,1,17,2018-06-30
7,Ella Mai,Boo'd Up,7,6,12,2018-06-30
8,Drake,God's Plan,4,1,22,2018-06-30
9,Ariana Grande,No Tears Left To Cry,9,3,9,2018-06-30
10,"Zedd, Maren Morris & Grey",The Middle,8,5,21,2018-06-30
11,Bebe Rexha & Florida Georgia Line,Meant To Be,10,2,35,2018-06-30
12,Lil Baby & Drake,Yes Indeed,11,6,6,2018-06-30
13,The Carters,Apes**t,-,13,1,2018-06-30
14,Marshmello & Anne-Marie,Friends,13,11,19,2018-06-30
15,Drake,I'm Upset,28,15,4,2018-06-30
16,XXXTENTACION,Moonlight,-,16,10,2018-06-30
17,Childish Gambino,This Is America,12,1,7,2018-06-30
18,XXXTENTACION,Changes,-,18,10,2018-06-30
19,XXXTENTACION,Jocelyn Flores,-,19,17,2018-06-30
20,Bazzi,Mine,15,11,22,2018-06-30
21,Ed Sheeran,Perfect,17,1,43,2018-06-30
22,Shawn Mendes,In My Blood,16,11,14,2018-06-30
23,Post Malone,Better Now,20,7,8,2018-06-30
24,Migos Featuring Drake,Walk It Talk It,14,10,21,2018-06-30
25,BlocBoy JB Featuring Drake,Look Alive,18,5,19,2018-06-30
26,Camila Cabello,Never Be The Same,19,6,27,2018-06-30
27,Taylor Swift,Delicate,25,25,15,2018-06-30
28,XXXTENTACION Featuring Trippie Redd,F**k Love,-,28,20,2018-06-30
29,Cardi B,Be Careful,23,11,12,2018-06-30
30,Imagine Dragons,Whatever It Takes,21,12,21,2018-06-30
31,Post Malone Featuring 21 Savage,Rockstar,24,1,40,2018-06-30
32,Rich The Kid,Plug Walk,33,13,19,2018-06-30
33,Selena Gomez,Back To You,22,22,6,2018-06-30
34,Dan + Shay,Tequila,32,32,15,2018-06-30
35,Kane Brown,Heaven,26,15,26,2018-06-30
36,Khalid & Normani,Love Lies,34,34,18,2018-06-30
37,Calvin Harris & Dua Lipa,One Kiss,30,30,11,2018-06-30
38,Tyga Featuring Offset,Taste,38,38,4,2018-06-30
39,Camila Cabello Featuring Young Thug,Havana,27,1,45,2018-06-30
40,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,36,36,9,2018-06-30
41,Dua Lipa,New Rules,35,6,47,2018-06-30
42,XXXTENTACION,Everybody Dies In Their Nightmares,-,42,5,2018-06-30
43,Nicki Minaj Featuring Ariana Grande,Bed,-,43,1,2018-06-30
44,Maroon 5,Wait,29,24,23,2018-06-30
45,Juice WRLD,All Girls Are The Same,41,41,6,2018-06-30
46,Lil Dicky Featuring Chris Brown,Freaky Friday,37,8,14,2018-06-30
47,Lauv,I Like Me Better,46,46,19,2018-06-30
48,Kanye West,All Mine,31,11,3,2018-06-30
49,5 Seconds Of Summer,Youngblood,79,49,3,2018-06-30
50,Kenny Chesney,Get Along,48,48,11,2018-06-30
51,Morgan Wallen Featuring Florida Georgia Line,Up Down,49,49,13,2018-06-30
52,Nicki Minaj,Chun-Li,43,10,11,2018-06-30
53,"2 Chainz, Drake & Quavo",Bigger > You,-,53,1,2018-06-30
54,Florida Georgia Line,Simple,57,54,3,2018-06-30
55,BLACKPINK,DDU-DU DDU-DU,-,55,1,2018-06-30
56,Dua Lipa,IDGAF,51,49,23,2018-06-30
57,Luke Combs,One Number Away,45,34,14,2018-06-30
58,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),-,58,3,2018-06-30
59,Foster The People,Sit Next To Me,56,56,14,2018-06-30
60,Brett Young,Mercy,63,60,7,2018-06-30
61,The Weeknd & Kendrick Lamar,Pray For Me,44,7,20,2018-06-30
62,Post Malone Featuring Nicki Minaj,Ball For Me,59,16,8,2018-06-30
63,Blake Shelton,I Lived It,76,63,16,2018-06-30
64,Famous Dex,Japan,72,28,13,2018-06-30
65,BTS,Fake Love,71,10,5,2018-06-30
66,Charlie Puth Featuring Kehlani,Done For Me,55,53,7,2018-06-30
67,Kanye West,Yikes,40,8,3,2018-06-30
68,6ix9ine Featuring DJ SPINKING,TATI,50,46,4,2018-06-30
69,Nicky Jam x J Balvin,X,58,41,16,2018-06-30
70,Daddy Yankee,Dura,64,43,20,2018-06-30
71,J. Cole,KOD,65,10,9,2018-06-30
72,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,66,66,9,2018-06-30
73,The Weeknd,Call Out My Name,54,4,12,2018-06-30
74,Kygo & Imagine Dragons,Born To Be Yours,-,74,1,2018-06-30
75,Halsey Featuring Big Sean & Stefflon Don,Alone,74,70,10,2018-06-30
76,Lil Pump,Esskeetit,68,24,10,2018-06-30
77,The Carters,Boss,-,77,1,2018-06-30
78,Martin Garrix Featuring Khalid,Ocean,-,78,1,2018-06-30
79,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),70,45,4,2018-06-30
80,XXXTENTACION,Hope,-,80,1,2018-06-30
81,Billie Eilish & Khalid,Lovely,78,78,4,2018-06-30
82,XXXTENTACION,Numb,-,82,2,2018-06-30
83,Rae Sremmurd & Juicy J,Powerglide,75,28,16,2018-06-30
84,The Carters,Summer,-,84,1,2018-06-30
85,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,-,85,1,2018-06-30
86,Lil Baby Featuring Gunna & Lil Uzi Vert,Life Goes On,89,74,5,2018-06-30
87,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",Welcome To The Party,100,78,4,2018-06-30
88,Dierks Bentley,"Woman, Amen",53,53,11,2018-06-30
89,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu Cosita,80,36,9,2018-06-30
90,YoungBoy Never Broke Again,Overdose,77,42,8,2018-06-30
91,KIDS SEE GHOSTS,Reborn,39,39,2,2018-06-30
92,Lil Skies Featuring Yung Pinch,I Know You,90,90,2,2018-06-30
93,Bad Wolves,Zombie,82,54,15,2018-06-30
94,Jake Owen,I Was Jack (You Were Diane),86,86,4,2018-06-30
95,The Carters,Nice,-,95,1,2018-06-30
96,Nas Featuring Kanye West,Cop Shot The Kid,-,96,1,2018-06-30
97,"Khalid, Ty Dolla $ign & 6LACK",OTW,81,57,9,2018-06-30
98,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,87,74,15,2018-06-30
99,The Carters,Friends,-,99,1,2018-06-30
100,Queen Naija,Medicine,-,45,3,2018-06-30
1,"Cardi B, Bad Bunny & J Balvin",I Like It,2,1,12,2018-07-07
2,XXXTENTACION,Sad!,1,1,17,2018-07-07
3,Juice WRLD,Lucid Dreams,4,3,7,2018-07-07
4,Maroon 5 Featuring Cardi B,Girls Like You,5,4,5,2018-07-07
5,Post Malone Featuring Ty Dolla $ign,Psycho,6,1,18,2018-07-07
6,Drake,Nice For What,3,1,12,2018-07-07
7,Ella Mai,Boo'd Up,7,6,13,2018-07-07
8,Ariana Grande,No Tears Left To Cry,9,3,10,2018-07-07
9,Drake,God's Plan,8,1,23,2018-07-07
10,Bebe Rexha & Florida Georgia Line,Meant To Be,11,2,36,2018-07-07
11,Lil Baby & Drake,Yes Indeed,12,6,7,2018-07-07
12,"Zedd, Maren Morris & Grey",The Middle,10,5,22,2018-07-07
13,XXXTENTACION,Moonlight,16,13,11,2018-07-07
14,Post Malone,Better Now,23,7,9,2018-07-07
15,Rich The Kid,Plug Walk,32,13,20,2018-07-07
16,Bazzi,Mine,20,11,23,2018-07-07
17,Ed Sheeran,Perfect,21,1,44,2018-07-07
18,XXXTENTACION,Changes,18,18,11,2018-07-07
19,The Carters,Apes**t,13,13,2,2018-07-07
20,Taylor Swift,Delicate,27,20,16,2018-07-07
21,Dan + Shay,Tequila,34,21,16,2018-07-07
22,Marshmello & Anne-Marie,Friends,14,11,20,2018-07-07
23,Shawn Mendes,In My Blood,22,11,15,2018-07-07
24,Childish Gambino,This Is America,17,1,8,2018-07-07
25,XXXTENTACION,Jocelyn Flores,19,19,18,2018-07-07
26,Drake,I'm Upset,15,15,5,2018-07-07
27,BlocBoy JB Featuring Drake,Look Alive,25,5,20,2018-07-07
28,Camila Cabello,Never Be The Same,26,6,28,2018-07-07
29,Migos Featuring Drake,Walk It Talk It,24,10,22,2018-07-07
30,Tyga Featuring Offset,Taste,38,30,5,2018-07-07
31,Imagine Dragons,Whatever It Takes,30,12,22,2018-07-07
32,Cardi B,Be Careful,29,11,13,2018-07-07
33,Post Malone Featuring 21 Savage,Rockstar,31,1,41,2018-07-07
34,XXXTENTACION Featuring Trippie Redd,F**k Love,28,28,21,2018-07-07
35,Selena Gomez,Back To You,33,22,7,2018-07-07
36,Calvin Harris & Dua Lipa,One Kiss,37,30,12,2018-07-07
37,Khalid & Normani,Love Lies,36,34,19,2018-07-07
38,Kane Brown,Heaven,35,15,27,2018-07-07
39,Camila Cabello Featuring Young Thug,Havana,39,1,46,2018-07-07
40,Dua Lipa,New Rules,41,6,48,2018-07-07
41,Lauv,I Like Me Better,47,41,20,2018-07-07
42,Juice WRLD,All Girls Are The Same,45,41,7,2018-07-07
43,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,40,36,10,2018-07-07
44,Kenny Chesney,Get Along,50,44,12,2018-07-07
45,Florida Georgia Line,Simple,54,45,4,2018-07-07
46,XXXTENTACION,Everybody Dies In Their Nightmares,42,42,6,2018-07-07
47,Lil Dicky Featuring Chris Brown,Freaky Friday,46,8,15,2018-07-07
48,Brett Young,Mercy,60,48,8,2018-07-07
49,Luke Combs,One Number Away,57,34,15,2018-07-07
50,Maroon 5,Wait,44,24,24,2018-07-07
51,Foster The People,Sit Next To Me,59,51,15,2018-07-07
52,5 Seconds Of Summer,Youngblood,49,49,4,2018-07-07
53,Morgan Wallen Featuring Florida Georgia Line,Up Down,51,49,14,2018-07-07
54,Kanye West,All Mine,48,11,4,2018-07-07
55,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),58,55,4,2018-07-07
56,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,-,56,4,2018-07-07
57,Daddy Yankee,Dura,70,43,21,2018-07-07
58,Demi Lovato,Sober,-,58,1,2018-07-07
59,Post Malone Featuring Nicki Minaj,Ball For Me,62,16,9,2018-07-07
60,"2 Chainz, Drake & Quavo",Bigger > You,53,53,2,2018-07-07
61,Panic! At The Disco,Say Amen (Saturday Night),-,60,3,2018-07-07
62,Nicki Minaj,Chun-Li,52,10,12,2018-07-07
63,Famous Dex,Japan,64,28,14,2018-07-07
64,Nicky Jam x J Balvin,X,69,41,17,2018-07-07
65,Juice WRLD,Legends,-,65,1,2018-07-07
66,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,72,66,10,2018-07-07
67,Nicki Minaj Featuring Ariana Grande,Bed,43,43,2,2018-07-07
68,J. Cole,KOD,71,10,10,2018-07-07
69,Halsey Featuring Big Sean & Stefflon Don,Alone,75,69,11,2018-07-07
70,XXXTENTACION,Hope,80,70,2,2018-07-07
71,Lil Pump,Esskeetit,76,24,11,2018-07-07
72,6ix9ine Featuring DJ SPINKING,TATI,68,46,5,2018-07-07
73,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,85,73,2,2018-07-07
74,Charlie Puth Featuring Kehlani,Done For Me,66,53,8,2018-07-07
75,Jake Owen,I Was Jack (You Were Diane),94,75,5,2018-07-07
76,BTS,Fake Love,65,10,6,2018-07-07
77,Kanye West,Yikes,67,8,4,2018-07-07
78,The Weeknd,Call Out My Name,73,4,13,2018-07-07
79,Lil Skies Featuring Yung Pinch,I Know You,92,79,3,2018-07-07
80,XXXTENTACION,Numb,82,80,3,2018-07-07
81,Queen Naija,Medicine,100,45,4,2018-07-07
82,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine),79,45,5,2018-07-07
83,Becky G + Natti Natasha,Sin Pijama,-,83,3,2018-07-07
84,Panic! At The Disco,High Hopes,-,84,2,2018-07-07
85,Blake Shelton,I Lived It,63,63,17,2018-07-07
86,Rae Sremmurd & Juicy J,Powerglide,83,28,17,2018-07-07
87,Billie Eilish & Khalid,Lovely,81,78,5,2018-07-07
88,Keith Urban Featuring Julia Michaels,Coming Home,-,88,1,2018-07-07
89,Lil Baby Featuring Gunna & Lil Uzi Vert,Life Goes On,86,74,6,2018-07-07
90,Bad Wolves,Zombie,93,54,16,2018-07-07
91,YoungBoy Never Broke Again,Overdose,90,42,9,2018-07-07
92,Thomas Rhett,Life Changes,-,92,1,2018-07-07
93,Dierks Bentley,"Woman, Amen",88,53,12,2018-07-07
94,Kygo & Imagine Dragons,Born To Be Yours,74,74,2,2018-07-07
95,Ariana Grande Featuring Nicki Minaj,The Light Is Coming,-,95,1,2018-07-07
96,"Khalid, Ty Dolla $ign & 6LACK",OTW,97,57,10,2018-07-07
97,Clean Bandit Featuring Demi Lovato,Solo,-,97,1,2018-07-07
98,Chris Lane Featuring Tori Kelly,Take Back Home Girl,-,92,4,2018-07-07
99,The Carters,Boss,77,77,2,2018-07-07
100,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,98,74,16,2018-07-07
1,Drake,Nice For What,6,1,13,2018-07-14
2,Drake,Nonstop,-,2,1,2018-07-14
3,"Cardi B, Bad Bunny & J Balvin",I Like It,1,1,13,2018-07-14
4,Drake,God's Plan,9,1,24,2018-07-14
5,Maroon 5 Featuring Cardi B,Girls Like You,4,4,6,2018-07-14
6,Drake,In My Feelings,-,6,1,2018-07-14
7,Drake,I'm Upset,26,7,6,2018-07-14
8,Drake,Emotionless,-,8,1,2018-07-14
9,Drake Featuring Michael Jackson,Don't Matter To Me,-,9,1,2018-07-14
10,XXXTENTACION,Sad!,2,1,18,2018-07-14
11,Ella Mai,Boo'd Up,7,6,14,2018-07-14
12,Post Malone Featuring Ty Dolla $ign,Psycho,5,1,19,2018-07-14
13,Drake,Mob Ties,-,13,1,2018-07-14
14,Drake,Elevate,-,14,1,2018-07-14
15,Ariana Grande,No Tears Left To Cry,8,3,11,2018-07-14
16,Juice WRLD,Lucid Dreams,3,3,8,2018-07-14
17,Drake,Survival,-,17,1,2018-07-14
18,Drake,Can't Take A Joke,-,18,1,2018-07-14
19,"Zedd, Maren Morris & Grey",The Middle,12,5,23,2018-07-14
20,Drake Featuring JAY-Z,Talk Up,-,20,1,2018-07-14
21,Drake,8 Out Of 10,-,21,1,2018-07-14
22,Bebe Rexha & Florida Georgia Line,Meant To Be,10,2,37,2018-07-14
23,Taylor Swift,Delicate,20,20,17,2018-07-14
24,Post Malone,Better Now,14,7,10,2018-07-14
25,Bazzi,Mine,16,11,24,2018-07-14
26,Lil Baby & Drake,Yes Indeed,11,6,8,2018-07-14
27,Drake,Sandra's Rose,-,27,1,2018-07-14
28,Drake,Summer Games,-,28,1,2018-07-14
29,Ed Sheeran,Perfect,17,1,45,2018-07-14
30,Drake,Blue Tint,-,30,1,2018-07-14
31,Shawn Mendes,In My Blood,23,11,16,2018-07-14
32,Drake,Jaded,-,32,1,2018-07-14
33,Marshmello & Anne-Marie,Friends,22,11,21,2018-07-14
34,Dan + Shay,Tequila,21,21,17,2018-07-14
35,Camila Cabello,Never Be The Same,28,6,29,2018-07-14
36,Drake,Is There More,-,36,1,2018-07-14
37,Drake,That's How You Feel,-,37,1,2018-07-14
38,Drake,Peak,-,38,1,2018-07-14
39,Tyga Featuring Offset,Taste,30,30,6,2018-07-14
40,Imagine Dragons,Whatever It Takes,31,12,23,2018-07-14
41,Drake Featuring Static Major & Ty Dolla $ign,After Dark,-,41,1,2018-07-14
42,Drake,Finesse,-,42,1,2018-07-14
43,The Carters,Apes**t,19,13,3,2018-07-14
44,BlocBoy JB Featuring Drake,Look Alive,27,5,21,2018-07-14
45,Calvin Harris & Dua Lipa,One Kiss,36,30,13,2018-07-14
46,Khalid & Normani,Love Lies,37,34,20,2018-07-14
47,XXXTENTACION,Moonlight,13,13,12,2018-07-14
48,Cardi B,Be Careful,32,11,14,2018-07-14
49,Selena Gomez,Back To You,35,22,8,2018-07-14
50,Childish Gambino,This Is America,24,1,9,2018-07-14
51,Drake,Ratchet Happy Birthday,-,51,1,2018-07-14
52,Lauv,I Like Me Better,41,41,21,2018-07-14
53,Kenny Chesney,Get Along,44,44,13,2018-07-14
54,Florida Georgia Line,Simple,45,45,5,2018-07-14
55,XXXTENTACION,Changes,18,18,12,2018-07-14
56,Drake,Final Fantasy,-,56,1,2018-07-14
57,Drake,March 14,-,57,1,2018-07-14
58,Nicky Jam x J Balvin,X,64,41,18,2018-07-14
59,Foster The People,Sit Next To Me,51,51,16,2018-07-14
60,Juice WRLD,All Girls Are The Same,42,41,8,2018-07-14
61,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,43,36,11,2018-07-14
62,Morgan Wallen Featuring Florida Georgia Line,Up Down,53,49,15,2018-07-14
63,Queen Naija,Karma,-,63,1,2018-07-14
64,Brett Young,Mercy,48,48,9,2018-07-14
65,Luke Combs,One Number Away,49,34,16,2018-07-14
66,5 Seconds Of Summer,Youngblood,52,49,5,2018-07-14
67,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,56,56,5,2018-07-14
68,XXXTENTACION,Jocelyn Flores,25,19,19,2018-07-14
69,Jake Owen,I Was Jack (You Were Diane),75,69,6,2018-07-14
70,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,73,70,3,2018-07-14
71,Halsey Featuring Big Sean & Stefflon Don,Alone,69,69,12,2018-07-14
72,Lil Dicky Featuring Chris Brown,Freaky Friday,47,8,16,2018-07-14
73,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,66,66,11,2018-07-14
74,Post Malone Featuring Nicki Minaj,Ball For Me,59,16,10,2018-07-14
75,Thomas Rhett,Life Changes,92,75,2,2018-07-14
76,Morgan Evans,Kiss Somebody,-,76,1,2018-07-14
77,J. Cole,KOD,68,10,11,2018-07-14
78,Charlie Puth Featuring Kehlani,Done For Me,74,53,9,2018-07-14
79,Chris Lane Featuring Tori Kelly,Take Back Home Girl,98,79,5,2018-07-14
80,Keith Urban Featuring Julia Michaels,Coming Home,88,80,2,2018-07-14
81,Nicki Minaj Featuring Ariana Grande,Bed,67,43,3,2018-07-14
82,Nicki Minaj,Chun-Li,62,10,13,2018-07-14
83,Kanye West,All Mine,54,11,5,2018-07-14
84,Backstreet Boys,Don't Go Breaking My Heart,-,84,2,2018-07-14
85,Queen Naija,Medicine,81,45,5,2018-07-14
86,Luke Bryan,"Sunrise, Sunburn, Sunset",-,86,1,2018-07-14
87,Carrie Underwood,Cry Pretty,-,48,4,2018-07-14
88,Lil Pump,Esskeetit,71,24,12,2018-07-14
89,Becky G + Natti Natasha,Sin Pijama,83,83,4,2018-07-14
90,The Weeknd,Call Out My Name,78,4,14,2018-07-14
91,XXXTENTACION,Everybody Dies In Their Nightmares,46,42,7,2018-07-14
92,Kanye West,Yikes,77,8,5,2018-07-14
93,Old Dominion,Hotel Key,-,93,1,2018-07-14
94,Sam Hunt,Downtown's Dead,-,94,2,2018-07-14
95,Bad Wolves,Zombie,90,54,17,2018-07-14
96,Famous Dex,Japan,63,28,15,2018-07-14
97,Reik Featuring Ozuna & Wisin,Me Niego,-,77,3,2018-07-14
98,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),55,55,5,2018-07-14
99,Alessia Cara,Growing Pains,-,99,1,2018-07-14
100,Blake Shelton,I Lived It,85,63,18,2018-07-14
1,Drake,In My Feelings,6,1,2,2018-07-21
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,1,14,2018-07-21
3,Maroon 5 Featuring Cardi B,Girls Like You,5,3,7,2018-07-21
4,Drake,Nice For What,1,1,14,2018-07-21
5,Ella Mai,Boo'd Up,11,5,15,2018-07-21
6,Drake,God's Plan,4,1,25,2018-07-21
7,Juice WRLD,Lucid Dreams,16,3,9,2018-07-21
8,Ariana Grande,No Tears Left To Cry,15,3,12,2018-07-21
9,Post Malone Featuring Ty Dolla $ign,Psycho,12,1,20,2018-07-21
10,XXXTENTACION,Sad!,10,1,19,2018-07-21
11,Drake,Nonstop,2,2,2,2018-07-21
12,Post Malone,Better Now,24,7,11,2018-07-21
13,"Zedd, Maren Morris & Grey",The Middle,19,5,24,2018-07-21
14,Bebe Rexha & Florida Georgia Line,Meant To Be,22,2,38,2018-07-21
15,Taylor Swift,Delicate,23,15,18,2018-07-21
16,Drake,I'm Upset,7,7,7,2018-07-21
17,Lil Baby & Drake,Yes Indeed,26,6,9,2018-07-21
18,Tyga Featuring Offset,Taste,39,18,7,2018-07-21
19,Bazzi,Mine,25,11,25,2018-07-21
20,Marshmello & Anne-Marie,Friends,33,11,22,2018-07-21
21,Drake Featuring Michael Jackson,Don't Matter To Me,9,9,2,2018-07-21
22,Ed Sheeran,Perfect,29,1,46,2018-07-21
23,Shawn Mendes,In My Blood,31,11,17,2018-07-21
