rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
67,NLE Choppa,Shotta Flow,81,67,9,2019-06-29
68,Bad Bunny & Tainy,Callaita,69,68,2,2019-06-29
69,Jason Aldean,Rearview Town,68,68,4,2019-06-29
70,Kelsea Ballerini,Miss Me More,56,47,20,2019-06-29
71,Brett Eldredge,Love Someone,52,52,9,2019-06-29
72,Beyonce,Before I Let Go,73,65,9,2019-06-29
73,Florida Georgia Line,Talk You Out Of It,78,73,18,2019-06-29
74,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,70,19,5,2019-06-29
75,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",Down Bad,-,75,1,2019-06-29
76,Chase Rice,Eyes On You,72,38,18,2019-06-29
77,"Lunay, Daddy Yankee & Bad Bunny",Soltera,77,73,6,2019-06-29
78,Lil Uzi Vert,Sanguine Paradise,76,28,10,2019-06-29
79,Marshmello Featuring CHVRCHES,Here With Me,75,31,15,2019-06-29
80,Joji,Sanctuary,-,80,1,2019-06-29
81,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,100,81,2,2019-06-29
82,The Chainsmokers & Bebe Rexha,Call You Mine,84,67,3,2019-06-29
83,Chris Young,Raised On Country,90,83,3,2019-06-29
84,SHAED,Trampoline,89,84,3,2019-06-29
85,Eli Young Band,Love Ain't,80,50,10,2019-06-29
86,Billie Eilish,Ocean Eyes,85,84,17,2019-06-29
87,"Yella Beezy, Gucci Mane & Quavo",Bacc At It Again,94,87,4,2019-06-29
88,Pedro Capo X Farruko,Calma,82,71,14,2019-06-29
89,Travis Scott,Wake Up,-,30,3,2019-06-29
90,Bryce Vine Featuring YG,La La Land,95,90,3,2019-06-29
91,Jonas Brothers,Only Human,93,91,2,2019-06-29
92,Marshmello Featuring A Day To Remember,Rescue Me,-,92,1,2019-06-29
93,Megan Thee Stallion,Big Ole Freak,86,65,11,2019-06-29
94,Nicky Jam X Ozuna,Te Robare,91,91,6,2019-06-29
95,NAV Featuring Meek Mill,Tap,-,89,2,2019-06-29
96,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,Baila Baila Baila,97,69,8,2019-06-29
97,Ali Gatie,It's You,-,97,1,2019-06-29
98,Juice WRLD,Robbery,96,27,18,2019-06-29
99,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,Racks In The Middle,-,26,11,2019-06-29
100,Justin Moore,The Ones That Didn't Make It Back Home,-,100,1,2019-06-29
1,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,17,2019-07-06
2,Shawn Mendes & Camila Cabello,Senorita,-,2,1,2019-07-06
3,Billie Eilish,Bad Guy,3,2,13,2019-07-06
4,Khalid,Talk,4,3,20,2019-07-06
5,Ed Sheeran & Justin Bieber,I Don't Care,5,2,7,2019-07-06
6,Jonas Brothers,Sucker,6,1,17,2019-07-06
7,DaBaby,Suge,9,7,13,2019-07-06
8,Drake Featuring Rick Ross,Money In The Grave,7,7,2,2019-07-06
9,Chris Brown Featuring Drake,No Guidance,10,9,3,2019-07-06
10,Post Malone,Wow.,8,2,27,2019-07-06
11,Lizzo,Truth Hurts,14,11,8,2019-07-06
12,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),11,1,36,2019-07-06
13,Taylor Swift,You Need To Calm Down,2,2,2,2019-07-06
14,Shawn Mendes,If I Can't Have You,13,2,8,2019-07-06
15,Sam Smith & Normani,Dancing With A Stranger,12,7,24,2019-07-06
16,Lil Nas X,Panini,-,16,1,2019-07-06
17,Halsey,Without Me,16,1,38,2019-07-06
18,Blake Shelton,God's Country,21,18,13,2019-07-06
19,Polo G Featuring Lil Tjay,Pop Out,18,11,14,2019-07-06
20,Nicki Minaj,MEGATRON,-,20,1,2019-07-06
21,Ava Max,Sweet But Psycho,17,10,28,2019-07-06
22,Lil Nas X & Cardi B Or Nas,Rodeo,-,22,1,2019-07-06
23,Ariana Grande,7 Rings,19,1,23,2019-07-06
24,Panic! At The Disco,"Hey Look Ma, I Made It",24,24,11,2019-07-06
25,Marshmello & Bastille,Happier,20,2,45,2019-07-06
26,Lee Brice,Rumor,25,25,16,2019-07-06
27,Katy Perry,Never Really Over,29,15,4,2019-07-06
28,Morgan Wallen,Whiskey Glasses,22,17,17,2019-07-06
29,Blanco Brown,The Git Up,51,29,3,2019-07-06
30,"Young Thug, J. Cole & Travis Scott",The London,26,12,5,2019-07-06
31,Taylor Swift Featuring Brendon Urie,ME!,15,2,10,2019-07-06
32,Panic! At The Disco,High Hopes,23,4,47,2019-07-06
33,Luke Combs,Beer Never Broke My Heart,28,22,8,2019-07-06
34,City Girls,Act Up,32,26,17,2019-07-06
35,"benny blanco, Halsey & Khalid",Eastside,31,9,50,2019-07-06
36,J. Cole,Middle Child,30,4,23,2019-07-06
37,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,27,22,21,2019-07-06
38,Mustard & Migos,Pure Water,33,23,22,2019-07-06
39,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,46,34,5,2019-07-06
40,Meek Mill Featuring Drake,Going Bad,34,6,30,2019-07-06
41,Khalid,Better,38,8,41,2019-07-06
42,Lady Gaga & Bradley Cooper,Shallow,39,1,39,2019-07-06
43,Cardi B,Press,60,16,4,2019-07-06
44,Dan + Shay,Speechless,43,24,27,2019-07-06
45,Travis Scott,Sicko Mode,42,1,47,2019-07-06
46,"Tyler, The Creator",EARFQUAKE,36,13,6,2019-07-06
47,A Boogie Wit da Hoodie,Look Back At It,40,27,29,2019-07-06
48,NLE Choppa,Shotta Flow,67,48,10,2019-07-06
49,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",41,2,20,2019-07-06
50,Halsey,Nightmare,44,15,6,2019-07-06
51,Lil Tecca,Ran$om,52,51,4,2019-07-06
52,"YG, Tyga & Jon Z",Go Loko,49,49,8,2019-07-06
53,Lewis Capaldi,Someone You Loved,54,53,7,2019-07-06
54,Thomas Rhett,Look What God Gave Her,37,32,17,2019-07-06
55,Jonas Brothers,Cool,50,27,12,2019-07-06
56,Offset Featuring Cardi B,Clout,58,39,12,2019-07-06
57,Marshmello & Kane Brown,One Thing Right,-,57,1,2019-07-06
58,Kane Brown,Good As You,48,36,18,2019-07-06
59,YK Osiris,Worth It,56,52,19,2019-07-06
60,DJ Khaled Featuring SZA,Just Us,53,43,6,2019-07-06
61,Luke Bryan,Knockin' Boots,59,59,9,2019-07-06
62,P!nk,Walk Me Home,55,49,17,2019-07-06
63,Maren Morris,GIRL,61,59,17,2019-07-06
64,5 Seconds Of Summer,Easier,62,48,5,2019-07-06
65,Cardi B & Bruno Mars,Please Me,57,3,19,2019-07-06
66,Eric Church,Some Of It,65,65,5,2019-07-06
67,Dan + Shay,All To Myself,66,66,8,2019-07-06
68,Bad Bunny & Tainy,Callaita,68,68,3,2019-07-06
69,Meek Mill Featuring Ella Mai,24/7,63,54,12,2019-07-06
70,Ali Gatie,It's You,97,70,2,2019-07-06
71,Jason Aldean,Rearview Town,69,68,5,2019-07-06
72,Lil Baby Featuring Future,Out The Mud,-,72,1,2019-07-06
73,The Chainsmokers & Bebe Rexha,Call You Mine,82,67,4,2019-07-06
74,Summer Walker X Drake,Girls Need Love,64,37,18,2019-07-06
75,"Lunay, Daddy Yankee & Bad Bunny",Soltera,77,73,7,2019-07-06
76,Florida Georgia Line,Talk You Out Of It,73,73,19,2019-07-06
77,SHAED,Trampoline,84,77,4,2019-07-06
78,"Yella Beezy, Gucci Mane & Quavo",Bacc At It Again,87,78,5,2019-07-06
79,Beyonce,Before I Let Go,72,65,10,2019-07-06
80,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,74,19,6,2019-07-06
81,Chris Young,Raised On Country,83,81,4,2019-07-06
82,Travis Scott,Wake Up,89,30,4,2019-07-06
83,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,81,81,3,2019-07-06
84,Chase Rice,Eyes On You,76,38,19,2019-07-06
85,Bryce Vine Featuring YG,La La Land,90,85,4,2019-07-06
86,Billie Eilish,Ocean Eyes,86,84,18,2019-07-06
87,Marshmello Featuring CHVRCHES,Here With Me,79,31,16,2019-07-06
88,Brett Eldredge,Love Someone,71,52,10,2019-07-06
89,Lil Uzi Vert,Sanguine Paradise,78,28,11,2019-07-06
90,Eli Young Band,Love Ain't,85,50,11,2019-07-06
91,Pedro Capo X Farruko,Calma,88,71,15,2019-07-06
92,Jonas Brothers,Only Human,91,91,3,2019-07-06
93,Justin Moore,The Ones That Didn't Make It Back Home,100,93,2,2019-07-06
94,Megan Thee Stallion,Big Ole Freak,93,65,12,2019-07-06
95,NAV Featuring Meek Mill,Tap,95,89,3,2019-07-06
96,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",You Stay,-,44,4,2019-07-06
97,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,Baila Baila Baila,96,69,9,2019-07-06
98,Megan Thee Stallion Featuring DaBaby,Cash Shit,-,98,1,2019-07-06
99,Drake,Omerta,35,35,2,2019-07-06
100,Martin Garrix Featuring Macklemore & Patrick Stump,Summer Days,-,100,1,2019-07-06
1,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,18,2019-07-13
2,Billie Eilish,Bad Guy,3,2,14,2019-07-13
3,Khalid,Talk,4,3,21,2019-07-13
4,Ed Sheeran & Justin Bieber,I Don't Care,5,2,8,2019-07-13
5,Shawn Mendes & Camila Cabello,Senorita,2,2,2,2019-07-13
6,Lizzo,Truth Hurts,11,6,9,2019-07-13
7,Jonas Brothers,Sucker,6,1,18,2019-07-13
8,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),12,1,37,2019-07-13
9,Chris Brown Featuring Drake,No Guidance,9,9,4,2019-07-13
10,DaBaby,Suge,7,7,14,2019-07-13
11,Drake Featuring Rick Ross,Money In The Grave,8,7,3,2019-07-13
12,Post Malone,Wow.,10,2,28,2019-07-13
13,Taylor Swift,You Need To Calm Down,13,2,3,2019-07-13
14,Shawn Mendes,If I Can't Have You,14,2,9,2019-07-13
15,Sam Smith & Normani,Dancing With A Stranger,15,7,25,2019-07-13
16,Blanco Brown,The Git Up,29,16,4,2019-07-13
17,Blake Shelton,God's Country,18,17,14,2019-07-13
18,Panic! At The Disco,"Hey Look Ma, I Made It",24,18,12,2019-07-13
19,Halsey,Without Me,17,1,39,2019-07-13
20,Polo G Featuring Lil Tjay,Pop Out,19,11,15,2019-07-13
21,Ava Max,Sweet But Psycho,21,10,29,2019-07-13
22,Lil Nas X,Panini,16,16,2,2019-07-13
23,Ariana Grande,7 Rings,23,1,24,2019-07-13
24,Luke Combs,Beer Never Broke My Heart,33,22,9,2019-07-13
25,Marshmello & Bastille,Happier,25,2,46,2019-07-13
26,Ed Sheeran Featuring Khalid,Beautiful People,-,26,1,2019-07-13
27,Morgan Wallen,Whiskey Glasses,28,17,18,2019-07-13
28,Katy Perry,Never Really Over,27,15,5,2019-07-13
29,Mustard & Migos,Pure Water,38,23,23,2019-07-13
30,City Girls,Act Up,34,26,18,2019-07-13
31,"Young Thug, J. Cole & Travis Scott",The London,30,12,6,2019-07-13
32,Lee Brice,Rumor,26,25,17,2019-07-13
33,Panic! At The Disco,High Hopes,32,4,48,2019-07-13
34,Dan + Shay,Speechless,44,24,28,2019-07-13
35,Lil Tecca,Ran$om,51,35,5,2019-07-13
36,"benny blanco, Halsey & Khalid",Eastside,35,9,51,2019-07-13
37,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,39,34,6,2019-07-13
38,Lil Nas X & Cardi B Or Nas,Rodeo,22,22,2,2019-07-13
39,Taylor Swift Featuring Brendon Urie,ME!,31,2,11,2019-07-13
40,Meek Mill Featuring Drake,Going Bad,40,6,31,2019-07-13
41,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,37,22,22,2019-07-13
42,Cardi B,Press,43,16,5,2019-07-13
43,J. Cole,Middle Child,36,4,24,2019-07-13
44,Travis Scott,Sicko Mode,45,1,48,2019-07-13
45,NLE Choppa,Shotta Flow,48,45,11,2019-07-13
46,Lewis Capaldi,Someone You Loved,53,46,8,2019-07-13
47,Khalid,Better,41,8,42,2019-07-13
48,A Boogie Wit da Hoodie,Look Back At It,47,27,30,2019-07-13
49,Lady Gaga & Bradley Cooper,Shallow,42,1,40,2019-07-13
50,Luke Bryan,Knockin' Boots,61,50,10,2019-07-13
51,Thomas Rhett,Look What God Gave Her,54,32,18,2019-07-13
52,"Tyler, The Creator",EARFQUAKE,46,13,7,2019-07-13
53,"YG, Tyga & Jon Z",Go Loko,52,49,9,2019-07-13
54,Halsey,Nightmare,50,15,7,2019-07-13
55,Eric Church,Some Of It,66,55,6,2019-07-13
56,Offset Featuring Cardi B,Clout,56,39,13,2019-07-13
57,Jonas Brothers,Cool,55,27,13,2019-07-13
58,DJ Khaled Featuring SZA,Just Us,60,43,7,2019-07-13
59,Dan + Shay,All To Myself,67,59,9,2019-07-13
60,YK Osiris,Worth It,59,52,20,2019-07-13
61,Maren Morris,GIRL,63,59,18,2019-07-13
62,Kane Brown,Good As You,58,36,19,2019-07-13
63,Kygo X Whitney Houston,Higher Love,-,63,1,2019-07-13
64,P!nk,Walk Me Home,62,49,18,2019-07-13
65,J Balvin & Bad Bunny,Que Pretendes,-,65,1,2019-07-13
66,5 Seconds Of Summer,Easier,64,48,6,2019-07-13
67,Chris Brown Featuring Justin Bieber & Ink,Don't Check On Me,-,67,1,2019-07-13
68,Jason Aldean,Rearview Town,71,68,6,2019-07-13
69,Bad Bunny & Tainy,Callaita,68,68,4,2019-07-13
70,Lil Baby Featuring Future,Out The Mud,72,70,2,2019-07-13
71,Logic Featuring Eminem,Homicide,-,5,6,2019-07-13
72,Cardi B & Bruno Mars,Please Me,65,3,20,2019-07-13
73,Ali Gatie,It's You,70,70,3,2019-07-13
74,The Chainsmokers & Bebe Rexha,Call You Mine,73,67,5,2019-07-13
75,Florida Georgia Line,Talk You Out Of It,76,73,20,2019-07-13
76,Marshmello & Kane Brown,One Thing Right,57,57,2,2019-07-13
77,"Lunay, Daddy Yankee & Bad Bunny",Soltera,75,73,8,2019-07-13
78,NF,When I Grow Up,-,78,1,2019-07-13
79,Chris Young,Raised On Country,81,79,5,2019-07-13
80,Beyonce,Before I Let Go,79,65,11,2019-07-13
81,Saweetie,My Type,-,81,1,2019-07-13
82,Meek Mill Featuring Ella Mai,24/7,69,54,13,2019-07-13
83,Miley Cyrus,Mother's Daughter,-,54,2,2019-07-13
84,Y2K & bbno$,Lalala,-,84,1,2019-07-13
85,Bryce Vine Featuring YG,La La Land,85,85,5,2019-07-13
86,Megan Thee Stallion Featuring DaBaby,Cash Shit,98,86,2,2019-07-13
87,Pedro Capo X Farruko,Calma,91,71,16,2019-07-13
88,Chase Rice,Eyes On You,84,38,20,2019-07-13
89,SHAED,Trampoline,77,77,5,2019-07-13
90,Summer Walker X Drake,Girls Need Love,74,37,19,2019-07-13
91,Eli Young Band,Love Ain't,90,50,12,2019-07-13
92,Nicki Minaj,MEGATRON,20,20,2,2019-07-13
93,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,83,81,4,2019-07-13
94,Travis Scott,Wake Up,82,30,5,2019-07-13
95,Justin Moore,The Ones That Didn't Make It Back Home,93,93,3,2019-07-13
96,Lil Uzi Vert,Sanguine Paradise,89,28,12,2019-07-13
97,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,80,19,7,2019-07-13
98,"Yella Beezy, Gucci Mane & Quavo",Bacc At It Again,78,78,6,2019-07-13
99,NAV Featuring Meek Mill,Tap,95,89,4,2019-07-13
100,Billie Eilish,Ocean Eyes,86,84,19,2019-07-13
1,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,19,2019-07-20
2,Billie Eilish,Bad Guy,2,2,15,2019-07-20
3,Post Malone Featuring Young Thug,Goodbyes,-,3,1,2019-07-20
4,Khalid,Talk,3,3,22,2019-07-20
5,Shawn Mendes & Camila Cabello,Senorita,5,2,3,2019-07-20
6,Ed Sheeran & Justin Bieber,I Don't Care,4,2,9,2019-07-20
7,Lizzo,Truth Hurts,6,6,10,2019-07-20
8,Jonas Brothers,Sucker,7,1,19,2019-07-20
9,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),8,1,38,2019-07-20
10,DaBaby,Suge,10,7,15,2019-07-20
11,Drake Featuring Rick Ross,Money In The Grave,11,7,4,2019-07-20
12,Chris Brown Featuring Drake,No Guidance,9,9,5,2019-07-20
13,Post Malone,Wow.,12,2,29,2019-07-20
14,Shawn Mendes,If I Can't Have You,14,2,10,2019-07-20
15,Sam Smith & Normani,Dancing With A Stranger,15,7,26,2019-07-20
16,Taylor Swift,You Need To Calm Down,13,2,4,2019-07-20
17,Blake Shelton,God's Country,17,17,15,2019-07-20
18,Panic! At The Disco,"Hey Look Ma, I Made It",18,18,13,2019-07-20
19,Blanco Brown,The Git Up,16,16,5,2019-07-20
20,Halsey,Without Me,19,1,40,2019-07-20
21,Polo G Featuring Lil Tjay,Pop Out,20,11,16,2019-07-20
22,Marshmello & Bastille,Happier,25,2,47,2019-07-20
23,Luke Combs,Beer Never Broke My Heart,24,22,10,2019-07-20
24,Ariana Grande,7 Rings,23,1,25,2019-07-20
25,Ava Max,Sweet But Psycho,21,10,30,2019-07-20
26,Lil Tecca,Ran$om,35,26,6,2019-07-20
27,Lil Nas X,Panini,22,16,3,2019-07-20
28,Morgan Wallen,Whiskey Glasses,27,17,19,2019-07-20
29,"Young Thug, J. Cole & Travis Scott",The London,31,12,7,2019-07-20
30,City Girls,Act Up,30,26,19,2019-07-20
31,Katy Perry,Never Really Over,28,15,6,2019-07-20
32,J. Cole,Middle Child,43,4,25,2019-07-20
33,Panic! At The Disco,High Hopes,33,4,49,2019-07-20
34,Dan + Shay,Speechless,34,24,29,2019-07-20
35,Lee Brice,Rumor,32,25,18,2019-07-20
36,Lewis Capaldi,Someone You Loved,46,36,9,2019-07-20
37,"benny blanco, Halsey & Khalid",Eastside,36,9,52,2019-07-20
38,NLE Choppa,Shotta Flow,45,38,12,2019-07-20
39,Mustard & Migos,Pure Water,29,23,24,2019-07-20
40,Ed Sheeran Featuring Khalid,Beautiful People,26,26,2,2019-07-20
41,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,37,34,7,2019-07-20
42,Meek Mill Featuring Drake,Going Bad,40,6,32,2019-07-20
43,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,41,22,23,2019-07-20
44,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,-,44,1,2019-07-20
45,Lady Gaga & Bradley Cooper,Shallow,49,1,41,2019-07-20
46,A Boogie Wit da Hoodie,Look Back At It,48,27,31,2019-07-20
47,Khalid,Better,47,8,43,2019-07-20
48,Luke Bryan,Knockin' Boots,50,48,11,2019-07-20
49,Eric Church,Some Of It,55,49,7,2019-07-20
50,Travis Scott,Sicko Mode,44,1,49,2019-07-20
51,Lil Nas X & Cardi B Or Nas,Rodeo,38,22,3,2019-07-20
52,Taylor Swift Featuring Brendon Urie,ME!,39,2,12,2019-07-20
53,"YG, Tyga & Jon Z",Go Loko,53,49,10,2019-07-20
54,Halsey,Nightmare,54,15,8,2019-07-20
55,"Tyler, The Creator",EARFQUAKE,52,13,8,2019-07-20
56,DJ Khaled Featuring SZA,Just Us,58,43,8,2019-07-20
57,Dan + Shay,All To Myself,59,57,10,2019-07-20
58,Cardi B,Press,42,16,6,2019-07-20
59,Maren Morris,GIRL,61,59,19,2019-07-20
60,Ed Sheeran With Chris Stapleton & Bruno Mars,BLOW,-,60,1,2019-07-20
61,YK Osiris,Worth It,60,52,21,2019-07-20
62,Offset Featuring Cardi B,Clout,56,39,14,2019-07-20
63,Jonas Brothers,Cool,57,27,14,2019-07-20
64,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",Down Bad,-,64,2,2019-07-20
65,Thomas Rhett,Look What God Gave Her,51,32,19,2019-07-20
66,5 Seconds Of Summer,Easier,66,48,7,2019-07-20
67,Saweetie,My Type,81,67,2,2019-07-20
68,Y2K & bbno$,Lalala,84,68,2,2019-07-20
69,Jason Aldean,Rearview Town,68,68,7,2019-07-20
70,P!nk,Walk Me Home,64,49,19,2019-07-20
71,Kane Brown,Good As You,62,36,20,2019-07-20
72,The Chainsmokers & Bebe Rexha,Call You Mine,74,67,6,2019-07-20
73,Bad Bunny & Tainy,Callaita,69,68,5,2019-07-20
74,Megan Thee Stallion Featuring DaBaby,Cash Shit,86,74,3,2019-07-20
75,"Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",Costa Rica,-,75,1,2019-07-20
76,Ali Gatie,It's You,73,70,4,2019-07-20
77,Florida Georgia Line,Talk You Out Of It,75,73,21,2019-07-20
78,SHAED,Trampoline,89,77,6,2019-07-20
79,Marshmello & Kane Brown,One Thing Right,76,57,3,2019-07-20
80,Chris Young,Raised On Country,79,79,6,2019-07-20
81,Bryce Vine Featuring YG,La La Land,85,81,6,2019-07-20
82,"Lunay, Daddy Yankee & Bad Bunny",Soltera,77,73,9,2019-07-20
83,Meek Mill Featuring Ella Mai,24/7,82,54,14,2019-07-20
84,Justin Moore,The Ones That Didn't Make It Back Home,95,84,4,2019-07-20
85,Lil Baby Featuring Future,Out The Mud,70,70,3,2019-07-20
86,Pedro Capo X Farruko,Calma,87,71,17,2019-07-20
87,Beyonce,Before I Let Go,80,65,12,2019-07-20
88,Eli Young Band,Love Ain't,91,50,13,2019-07-20
89,Lil Uzi Vert,Sanguine Paradise,96,28,13,2019-07-20
90,Summer Walker X Drake,Girls Need Love,90,37,20,2019-07-20
91,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,93,81,5,2019-07-20
92,Miley Cyrus,Mother's Daughter,83,54,3,2019-07-20
93,Travis Scott,Wake Up,94,30,6,2019-07-20
94,J Balvin & Bad Bunny,Que Pretendes,65,65,2,2019-07-20
95,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,-,95,1,2019-07-20
96,NAV Featuring Meek Mill,Tap,99,89,5,2019-07-20
97,Nicki Minaj,MEGATRON,92,20,3,2019-07-20
98,Chris Lane,I Don't Know About You,-,98,1,2019-07-20
99,Billie Eilish,Ocean Eyes,100,84,20,2019-07-20
100,Jonas Brothers,Only Human,-,91,4,2019-07-20
1,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,20,2019-07-27
2,Billie Eilish,Bad Guy,2,2,16,2019-07-27
3,Ed Sheeran & Justin Bieber,I Don't Care,6,2,10,2019-07-27
4,Shawn Mendes & Camila Cabello,Senorita,5,2,4,2019-07-27
5,Khalid,Talk,4,3,23,2019-07-27
6,Lizzo,Truth Hurts,7,6,11,2019-07-27
7,Post Malone Featuring Young Thug,Goodbyes,3,3,2,2019-07-27
8,Jonas Brothers,Sucker,8,1,20,2019-07-27
9,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),9,1,39,2019-07-27
10,Chris Brown Featuring Drake,No Guidance,12,9,6,2019-07-27
11,DaBaby,Suge,10,7,16,2019-07-27
12,Drake Featuring Rick Ross,Money In The Grave,11,7,5,2019-07-27
13,Shawn Mendes,If I Can't Have You,14,2,11,2019-07-27
14,Post Malone,Wow.,13,2,30,2019-07-27
15,Taylor Swift,You Need To Calm Down,16,2,5,2019-07-27
16,Panic! At The Disco,"Hey Look Ma, I Made It",18,16,14,2019-07-27
17,Sam Smith & Normani,Dancing With A Stranger,15,7,27,2019-07-27
18,Blanco Brown,The Git Up,19,16,6,2019-07-27
19,Ed Sheeran Featuring Khalid,Beautiful People,40,19,3,2019-07-27
20,Blake Shelton,God's Country,17,17,16,2019-07-27
21,Halsey,Without Me,20,1,41,2019-07-27
22,Polo G Featuring Lil Tjay,Pop Out,21,11,17,2019-07-27
23,Lil Tecca,Ran$om,26,23,7,2019-07-27
24,Luke Combs,Beer Never Broke My Heart,23,22,11,2019-07-27
25,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,41,25,8,2019-07-27
26,Lewis Capaldi,Someone You Loved,36,26,10,2019-07-27
27,Marshmello & Bastille,Happier,22,2,48,2019-07-27
28,"Young Thug, J. Cole & Travis Scott",The London,29,12,8,2019-07-27
29,Lil Nas X,Panini,27,16,4,2019-07-27
30,Ariana Grande,7 Rings,24,1,26,2019-07-27
31,Ava Max,Sweet But Psycho,25,10,31,2019-07-27
32,Katy Perry,Never Really Over,31,15,7,2019-07-27
33,Morgan Wallen,Whiskey Glasses,28,17,20,2019-07-27
34,Dan + Shay,Speechless,34,24,30,2019-07-27
35,Panic! At The Disco,High Hopes,33,4,50,2019-07-27
36,NLE Choppa,Shotta Flow,38,36,13,2019-07-27
37,Ed Sheeran & Travis Scott,Antisocial,-,37,1,2019-07-27
38,City Girls,Act Up,30,26,20,2019-07-27
39,Lee Brice,Rumor,35,25,19,2019-07-27
40,J. Cole,Middle Child,32,4,26,2019-07-27
41,Luke Bryan,Knockin' Boots,48,41,12,2019-07-27
42,Meek Mill Featuring Drake,Going Bad,42,6,33,2019-07-27
43,Eric Church,Some Of It,49,43,8,2019-07-27
44,Khalid,Better,47,8,44,2019-07-27
45,Mustard & Migos,Pure Water,39,23,25,2019-07-27
46,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,43,22,24,2019-07-27
47,Saweetie,My Type,67,47,3,2019-07-27
48,Lady Gaga & Bradley Cooper,Shallow,45,1,42,2019-07-27
49,Travis Scott,Sicko Mode,50,1,50,2019-07-27
50,Offset Featuring Cardi B,Clout,62,39,15,2019-07-27
51,Dan + Shay,All To Myself,57,51,11,2019-07-27
52,Maren Morris,GIRL,59,52,20,2019-07-27
53,Ed Sheeran Featuring Camila Cabello & Cardi B,South Of The Border,-,53,1,2019-07-27
54,"YG, Tyga & Jon Z",Go Loko,53,49,11,2019-07-27
55,Taylor Swift Featuring Brendon Urie,ME!,52,2,13,2019-07-27
56,DJ Khaled Featuring SZA,Just Us,56,43,9,2019-07-27
57,Ed Sheeran Featuring Eminem & 50 Cent,Remember The Name,-,57,1,2019-07-27
58,YK Osiris,Worth It,61,52,22,2019-07-27
59,Halsey,Nightmare,54,15,9,2019-07-27
60,Lil Nas X & Cardi B Or Nas,Rodeo,51,22,4,2019-07-27
61,Megan Thee Stallion Featuring DaBaby,Cash Shit,74,61,4,2019-07-27
62,Jason Aldean,Rearview Town,69,62,8,2019-07-27
63,5 Seconds Of Summer,Easier,66,48,8,2019-07-27
64,Cardi B,Press,58,16,7,2019-07-27
65,"Tyler, The Creator",EARFQUAKE,55,13,9,2019-07-27
66,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,44,44,2,2019-07-27
67,Bad Bunny & Tainy,Callaita,73,67,6,2019-07-27
68,The Chainsmokers & Bebe Rexha,Call You Mine,72,67,7,2019-07-27
69,P!nk,Walk Me Home,70,49,20,2019-07-27
70,Florida Georgia Line,Talk You Out Of It,77,70,22,2019-07-27
71,Thomas Rhett,Look What God Gave Her,65,32,20,2019-07-27
72,SHAED,Trampoline,78,72,7,2019-07-27
73,Ed Sheeran With Chris Stapleton & Bruno Mars,BLOW,60,60,2,2019-07-27
74,Ali Gatie,It's You,76,70,5,2019-07-27
75,Jonas Brothers,Cool,63,27,15,2019-07-27
76,Y2K & bbno$,Lalala,68,68,3,2019-07-27
77,Justin Moore,The Ones That Didn't Make It Back Home,84,77,5,2019-07-27
78,Chris Young,Raised On Country,80,78,7,2019-07-27
79,Bryce Vine Featuring YG,La La Land,81,79,7,2019-07-27
